Country;ISO3 Code;Date;Price (EUR/MWhe)
Austria;AUT;31/12/2016;35,65
Austria;AUT;1/1/2017;29,78
Austria;AUT;2/1/2017;46,47
Austria;AUT;3/1/2017;37,49
Austria;AUT;4/1/2017;28,2
Austria;AUT;5/1/2017;50,16
Austria;AUT;6/1/2017;49,39
Austria;AUT;7/1/2017;38,4
Austria;AUT;8/1/2017;42,9
Austria;AUT;9/1/2017;55,6
Austria;AUT;10/1/2017;54,88
Austria;AUT;11/1/2017;34,8
Austria;AUT;12/1/2017;35,14
Austria;AUT;13/1/2017;39,57
Austria;AUT;14/1/2017;33,29
Austria;AUT;15/1/2017;36,3
Austria;AUT;16/1/2017;80,31
Austria;AUT;17/1/2017;85,06
Austria;AUT;18/1/2017;69,75
Austria;AUT;19/1/2017;67,13
Austria;AUT;20/1/2017;62,92
Austria;AUT;21/1/2017;47,96
Austria;AUT;22/1/2017;41,38
Austria;AUT;23/1/2017;76,38
Austria;AUT;24/1/2017;101,82
Austria;AUT;25/1/2017;85,56
Austria;AUT;26/1/2017;48,6
Austria;AUT;27/1/2017;43,98
Austria;AUT;28/1/2017;42,24
Austria;AUT;29/1/2017;37,67
Austria;AUT;30/1/2017;51,78
Austria;AUT;31/1/2017;69,68
Austria;AUT;1/2/2017;50,72
Austria;AUT;2/2/2017;45,23
Austria;AUT;3/2/2017;48,05
Austria;AUT;4/2/2017;45,25
Austria;AUT;5/2/2017;43,83
Austria;AUT;6/2/2017;61,73
Austria;AUT;7/2/2017;53,1
Austria;AUT;8/2/2017;60,23
Austria;AUT;9/2/2017;57,45
Austria;AUT;10/2/2017;44,96
Austria;AUT;11/2/2017;38,23
Austria;AUT;12/2/2017;33,02
Austria;AUT;13/2/2017;42,48
Austria;AUT;14/2/2017;43,19
Austria;AUT;15/2/2017;47,15
Austria;AUT;16/2/2017;40,59
Austria;AUT;17/2/2017;43,13
Austria;AUT;18/2/2017;40,01
Austria;AUT;19/2/2017;28,41
Austria;AUT;20/2/2017;30,44
Austria;AUT;21/2/2017;33,11
Austria;AUT;22/2/2017;22,91
Austria;AUT;23/2/2017;26,16
Austria;AUT;24/2/2017;29,68
Austria;AUT;25/2/2017;28,83
Austria;AUT;26/2/2017;14,16
Austria;AUT;27/2/2017;28,36
Austria;AUT;28/2/2017;30,64
Austria;AUT;1/3/2017;35,58
Austria;AUT;2/3/2017;27,24
Austria;AUT;3/3/2017;38,46
Austria;AUT;4/3/2017;33,41
Austria;AUT;5/3/2017;18,26
Austria;AUT;6/3/2017;38,83
Austria;AUT;7/3/2017;44,63
Austria;AUT;8/3/2017;36,28
Austria;AUT;9/3/2017;37,81
Austria;AUT;10/3/2017;34,07
Austria;AUT;11/3/2017;32,73
Austria;AUT;12/3/2017;18,73
Austria;AUT;13/3/2017;36,42
Austria;AUT;14/3/2017;34,25
Austria;AUT;15/3/2017;34
Austria;AUT;16/3/2017;34,07
Austria;AUT;17/3/2017;28,07
Austria;AUT;18/3/2017;19,88
Austria;AUT;19/3/2017;13,32
Austria;AUT;20/3/2017;29,4
Austria;AUT;21/3/2017;30,96
Austria;AUT;22/3/2017;35,46
Austria;AUT;23/3/2017;34,15
Austria;AUT;24/3/2017;34,44
Austria;AUT;25/3/2017;28,19
Austria;AUT;26/3/2017;27,95
Austria;AUT;27/3/2017;34,97
Austria;AUT;28/3/2017;34,4
Austria;AUT;29/3/2017;31,31
Austria;AUT;30/3/2017;33,41
Austria;AUT;31/3/2017;31,79
Austria;AUT;1/4/2017;30,6
Austria;AUT;2/4/2017;29,8
Austria;AUT;3/4/2017;37,51
Austria;AUT;4/4/2017;38,56
Austria;AUT;5/4/2017;31,13
Austria;AUT;6/4/2017;31,06
Austria;AUT;7/4/2017;34,54
Austria;AUT;8/4/2017;34,48
Austria;AUT;9/4/2017;27,56
Austria;AUT;10/4/2017;27,34
Austria;AUT;11/4/2017;33,6
Austria;AUT;12/4/2017;27
Austria;AUT;13/4/2017;30,25
Austria;AUT;14/4/2017;30,58
Austria;AUT;15/4/2017;12,4
Austria;AUT;16/4/2017;20,27
Austria;AUT;17/4/2017;25,52
Austria;AUT;18/4/2017;34,41
Austria;AUT;19/4/2017;37,22
Austria;AUT;20/4/2017;36,74
Austria;AUT;21/4/2017;25,79
Austria;AUT;22/4/2017;12,65
Austria;AUT;23/4/2017;12,78
Austria;AUT;24/4/2017;31,46
Austria;AUT;25/4/2017;36,05
Austria;AUT;26/4/2017;40
Austria;AUT;27/4/2017;36,74
Austria;AUT;28/4/2017;36,85
Austria;AUT;29/4/2017;29,95
Austria;AUT;30/4/2017;-11,21
Austria;AUT;1/5/2017;-21,05
Austria;AUT;2/5/2017;30,14
Austria;AUT;3/5/2017;34,37
Austria;AUT;4/5/2017;32,98
Austria;AUT;5/5/2017;38,53
Austria;AUT;6/5/2017;32,17
Austria;AUT;7/5/2017;27,98
Austria;AUT;8/5/2017;33,84
Austria;AUT;9/5/2017;39,83
Austria;AUT;10/5/2017;38,77
Austria;AUT;11/5/2017;33,58
Austria;AUT;12/5/2017;35,88
Austria;AUT;13/5/2017;31,76
Austria;AUT;14/5/2017;28,18
Austria;AUT;15/5/2017;36,42
Austria;AUT;16/5/2017;34,22
Austria;AUT;17/5/2017;32,23
Austria;AUT;18/5/2017;33,08
Austria;AUT;19/5/2017;34,04
Austria;AUT;20/5/2017;26,19
Austria;AUT;21/5/2017;19,44
Austria;AUT;22/5/2017;36,33
Austria;AUT;23/5/2017;32,94
Austria;AUT;24/5/2017;32,79
Austria;AUT;25/5/2017;27,4
Austria;AUT;26/5/2017;33,08
Austria;AUT;27/5/2017;25,76
Austria;AUT;28/5/2017;21,22
Austria;AUT;29/5/2017;37,37
Austria;AUT;30/5/2017;36,36
Austria;AUT;31/5/2017;33,05
Austria;AUT;1/6/2017;36,28
Austria;AUT;2/6/2017;36,49
Austria;AUT;3/6/2017;30,34
Austria;AUT;4/6/2017;22,63
Austria;AUT;5/6/2017;27,53
Austria;AUT;6/6/2017;20,53
Austria;AUT;7/6/2017;13,51
Austria;AUT;8/6/2017;30,11
Austria;AUT;9/6/2017;33,81
Austria;AUT;10/6/2017;30,52
Austria;AUT;11/6/2017;20,56
Austria;AUT;12/6/2017;25,08
Austria;AUT;13/6/2017;33,02
Austria;AUT;14/6/2017;37,53
Austria;AUT;15/6/2017;31,71
Austria;AUT;16/6/2017;19,46
Austria;AUT;17/6/2017;25,78
Austria;AUT;18/6/2017;28,67
Austria;AUT;19/6/2017;38,09
Austria;AUT;20/6/2017;35,54
Austria;AUT;21/6/2017;39,8
Austria;AUT;22/6/2017;34,67
Austria;AUT;23/6/2017;30,3
Austria;AUT;24/6/2017;21,91
Austria;AUT;25/6/2017;19,14
Austria;AUT;26/6/2017;32,91
Austria;AUT;27/6/2017;38,64
Austria;AUT;28/6/2017;35,57
Austria;AUT;29/6/2017;37,88
Austria;AUT;30/6/2017;32,11
Austria;AUT;1/7/2017;27,87
Austria;AUT;2/7/2017;24,26
Austria;AUT;3/7/2017;32,75
Austria;AUT;4/7/2017;35,31
Austria;AUT;5/7/2017;38,74
Austria;AUT;6/7/2017;39,4
Austria;AUT;7/7/2017;37,55
Austria;AUT;8/7/2017;34,05
Austria;AUT;9/7/2017;33,11
Austria;AUT;10/7/2017;39,99
Austria;AUT;11/7/2017;36,63
Austria;AUT;12/7/2017;34,14
Austria;AUT;13/7/2017;34,55
Austria;AUT;14/7/2017;36,77
Austria;AUT;15/7/2017;32,46
Austria;AUT;16/7/2017;30,29
Austria;AUT;17/7/2017;37,59
Austria;AUT;18/7/2017;37,47
Austria;AUT;19/7/2017;35,97
Austria;AUT;20/7/2017;37,1
Austria;AUT;21/7/2017;36,13
Austria;AUT;22/7/2017;33,24
Austria;AUT;23/7/2017;29,33
Austria;AUT;24/7/2017;38,7
Austria;AUT;25/7/2017;33,77
Austria;AUT;26/7/2017;32,98
Austria;AUT;27/7/2017;34,05
Austria;AUT;28/7/2017;30,87
Austria;AUT;29/7/2017;20,31
Austria;AUT;30/7/2017;5,59
Austria;AUT;31/7/2017;32,21
Austria;AUT;1/8/2017;34,56
Austria;AUT;2/8/2017;33,06
Austria;AUT;3/8/2017;27,79
Austria;AUT;4/8/2017;24,64
Austria;AUT;5/8/2017;27,84
Austria;AUT;6/8/2017;20,07
Austria;AUT;7/8/2017;33,09
Austria;AUT;8/8/2017;31,03
Austria;AUT;9/8/2017;30,67
Austria;AUT;10/8/2017;35,47
Austria;AUT;11/8/2017;37,38
Austria;AUT;12/8/2017;20,95
Austria;AUT;13/8/2017;21,14
Austria;AUT;14/8/2017;32,74
Austria;AUT;15/8/2017;27,04
Austria;AUT;16/8/2017;35,94
Austria;AUT;17/8/2017;33,44
Austria;AUT;18/8/2017;33,13
Austria;AUT;19/8/2017;13,75
Austria;AUT;20/8/2017;9,16
Austria;AUT;21/8/2017;30,58
Austria;AUT;22/8/2017;37,18
Austria;AUT;23/8/2017;36,47
Austria;AUT;24/8/2017;35,87
Austria;AUT;25/8/2017;37,94
Austria;AUT;26/8/2017;34,32
Austria;AUT;27/8/2017;30,35
Austria;AUT;28/8/2017;38,52
Austria;AUT;29/8/2017;37,71
Austria;AUT;30/8/2017;36,09
Austria;AUT;31/8/2017;38,59
Austria;AUT;1/9/2017;38,79
Austria;AUT;2/9/2017;33,79
Austria;AUT;3/9/2017;30,83
Austria;AUT;4/9/2017;36,6
Austria;AUT;5/9/2017;37,53
Austria;AUT;6/9/2017;30,95
Austria;AUT;7/9/2017;34,25
Austria;AUT;8/9/2017;26,94
Austria;AUT;9/9/2017;32,6
Austria;AUT;10/9/2017;20,46
Austria;AUT;11/9/2017;22,28
Austria;AUT;12/9/2017;29,9
Austria;AUT;13/9/2017;11,64
Austria;AUT;14/9/2017;24,73
Austria;AUT;15/9/2017;36,41
Austria;AUT;16/9/2017;36,89
Austria;AUT;17/9/2017;33,48
Austria;AUT;18/9/2017;42,09
Austria;AUT;19/9/2017;41,09
Austria;AUT;20/9/2017;39,31
Austria;AUT;21/9/2017;39,28
Austria;AUT;22/9/2017;40,19
Austria;AUT;23/9/2017;36,06
Austria;AUT;24/9/2017;35,05
Austria;AUT;25/9/2017;42,49
Austria;AUT;26/9/2017;40,35
Austria;AUT;27/9/2017;40,81
Austria;AUT;28/9/2017;40,42
Austria;AUT;29/9/2017;39,02
Austria;AUT;30/9/2017;34,7
Austria;AUT;1/10/2017;29,96
Austria;AUT;2/10/2017;18,12
Austria;AUT;3/10/2017;24,88
Austria;AUT;4/10/2017;27,34
Austria;AUT;5/10/2017;18,22
Austria;AUT;6/10/2017;27,87
Austria;AUT;7/10/2017;6,34
Austria;AUT;8/10/2017;26,2
Austria;AUT;9/10/2017;42,28
Austria;AUT;10/10/2017;36,62
Austria;AUT;11/10/2017;33,53
Austria;AUT;12/10/2017;26,79
Austria;AUT;13/10/2017;39,35
Austria;AUT;14/10/2017;31,95
Austria;AUT;15/10/2017;29,85
Austria;AUT;16/10/2017;39,04
Austria;AUT;17/10/2017;38,01
Austria;AUT;18/10/2017;52,61
Austria;AUT;19/10/2017;45,94
Austria;AUT;20/10/2017;38,13
Austria;AUT;21/10/2017;33,02
Austria;AUT;22/10/2017;22,62
Austria;AUT;23/10/2017;41,73
Austria;AUT;24/10/2017;36,74
Austria;AUT;25/10/2017;35,15
Austria;AUT;26/10/2017;39,62
Austria;AUT;27/10/2017;29,67
Austria;AUT;28/10/2017;-17,15
Austria;AUT;29/10/2017;-47,46
Austria;AUT;30/10/2017;33,16
Austria;AUT;31/10/2017;36,83
Austria;AUT;1/11/2017;30,62
Austria;AUT;2/11/2017;34,74
Austria;AUT;3/11/2017;50,44
Austria;AUT;4/11/2017;33,58
Austria;AUT;5/11/2017;31,18
Austria;AUT;6/11/2017;51,22
Austria;AUT;7/11/2017;52,42
Austria;AUT;8/11/2017;67,45
Austria;AUT;9/11/2017;51,02
Austria;AUT;10/11/2017;30,8
Austria;AUT;11/11/2017;23,44
Austria;AUT;12/11/2017;33,96
Austria;AUT;13/11/2017;46,02
Austria;AUT;14/11/2017;39,99
Austria;AUT;15/11/2017;64,82
Austria;AUT;16/11/2017;47,38
Austria;AUT;17/11/2017;42,67
Austria;AUT;18/11/2017;18,62
Austria;AUT;19/11/2017;9,93
Austria;AUT;20/11/2017;39,46
Austria;AUT;21/11/2017;48,93
Austria;AUT;22/11/2017;30,99
Austria;AUT;23/11/2017;24,08
Austria;AUT;24/11/2017;43,27
Austria;AUT;25/11/2017;39,17
Austria;AUT;26/11/2017;18,49
Austria;AUT;27/11/2017;29,67
Austria;AUT;28/11/2017;38
Austria;AUT;29/11/2017;71,89
Austria;AUT;30/11/2017;67,14
Austria;AUT;1/12/2017;61,2
Austria;AUT;2/12/2017;39,99
Austria;AUT;3/12/2017;32,43
Austria;AUT;4/12/2017;35,57
Austria;AUT;5/12/2017;35,31
Austria;AUT;6/12/2017;31,92
Austria;AUT;7/12/2017;33,43
Austria;AUT;8/12/2017;30,72
Austria;AUT;9/12/2017;15,7
Austria;AUT;10/12/2017;17,51
Austria;AUT;11/12/2017;42,06
Austria;AUT;12/12/2017;34,27
Austria;AUT;13/12/2017;26,3
Austria;AUT;14/12/2017;31,97
Austria;AUT;15/12/2017;46,39
Austria;AUT;16/12/2017;37,19
Austria;AUT;17/12/2017;35,4
Austria;AUT;18/12/2017;56
Austria;AUT;19/12/2017;60,68
Austria;AUT;20/12/2017;61,36
Austria;AUT;21/12/2017;42,82
Austria;AUT;22/12/2017;39,43
Austria;AUT;23/12/2017;8,45
Austria;AUT;24/12/2017;-10,29
Austria;AUT;25/12/2017;7,21
Austria;AUT;26/12/2017;-3,75
Austria;AUT;27/12/2017;35,31
Austria;AUT;28/12/2017;31,69
Austria;AUT;29/12/2017;21,15
Austria;AUT;30/12/2017;12,12
Austria;AUT;31/12/2017;2,47
Austria;AUT;1/1/2018;-24,33
Austria;AUT;2/1/2018;33,01
Austria;AUT;3/1/2018;8,62
Austria;AUT;4/1/2018;30,13
Austria;AUT;5/1/2018;32,49
Austria;AUT;6/1/2018;36,29
Austria;AUT;7/1/2018;23,26
Austria;AUT;8/1/2018;30,26
Austria;AUT;9/1/2018;30,97
Austria;AUT;10/1/2018;41,64
Austria;AUT;11/1/2018;47,55
Austria;AUT;12/1/2018;42,13
Austria;AUT;13/1/2018;33,12
Austria;AUT;14/1/2018;28,64
Austria;AUT;15/1/2018;25,21
Austria;AUT;16/1/2018;28,54
Austria;AUT;17/1/2018;28,65
Austria;AUT;18/1/2018;31,04
Austria;AUT;19/1/2018;40,47
Austria;AUT;20/1/2018;35,96
Austria;AUT;21/1/2018;34,41
Austria;AUT;22/1/2018;38,2
Austria;AUT;23/1/2018;36,41
Austria;AUT;24/1/2018;23,52
Austria;AUT;25/1/2018;34,33
Austria;AUT;26/1/2018;45,13
Austria;AUT;27/1/2018;31,27
Austria;AUT;28/1/2018;5,11
Austria;AUT;29/1/2018;17,07
Austria;AUT;30/1/2018;36,46
Austria;AUT;31/1/2018;28,99
Austria;AUT;1/2/2018;34,26
Austria;AUT;2/2/2018;40,67
Austria;AUT;3/2/2018;40,14
Austria;AUT;4/2/2018;33,56
Austria;AUT;5/2/2018;45,27
Austria;AUT;6/2/2018;47,05
Austria;AUT;7/2/2018;47,47
Austria;AUT;8/2/2018;49,6
Austria;AUT;9/2/2018;40,87
Austria;AUT;10/2/2018;38,61
Austria;AUT;11/2/2018;11,25
Austria;AUT;12/2/2018;33,65
Austria;AUT;13/2/2018;39,72
Austria;AUT;14/2/2018;39,61
Austria;AUT;15/2/2018;34,35
Austria;AUT;16/2/2018;40,58
Austria;AUT;17/2/2018;40,58
Austria;AUT;18/2/2018;36,53
Austria;AUT;19/2/2018;50,65
Austria;AUT;20/2/2018;48,85
Austria;AUT;21/2/2018;46,83
Austria;AUT;22/2/2018;47,39
Austria;AUT;23/2/2018;44,21
Austria;AUT;24/2/2018;23,68
Austria;AUT;25/2/2018;35,15
Austria;AUT;26/2/2018;47,04
Austria;AUT;27/2/2018;48,29
Austria;AUT;28/2/2018;37,57
Austria;AUT;1/3/2018;30,01
Austria;AUT;2/3/2018;40,59
Austria;AUT;3/3/2018;34,37
Austria;AUT;4/3/2018;31,1
Austria;AUT;5/3/2018;49,65
Austria;AUT;6/3/2018;49,93
Austria;AUT;7/3/2018;48,31
Austria;AUT;8/3/2018;36,63
Austria;AUT;9/3/2018;37,8
Austria;AUT;10/3/2018;34,73
Austria;AUT;11/3/2018;28,71
Austria;AUT;12/3/2018;41,24
Austria;AUT;13/3/2018;39,91
Austria;AUT;14/3/2018;46,43
Austria;AUT;15/3/2018;24,07
Austria;AUT;16/3/2018;29,37
Austria;AUT;17/3/2018;3,34
Austria;AUT;18/3/2018;3,17
Austria;AUT;19/3/2018;49,45
Austria;AUT;20/3/2018;43,02
Austria;AUT;21/3/2018;51,51
Austria;AUT;22/3/2018;43,94
Austria;AUT;23/3/2018;52,78
Austria;AUT;24/3/2018;41,39
Austria;AUT;25/3/2018;37,87
Austria;AUT;26/3/2018;52,87
Austria;AUT;27/3/2018;44,58
Austria;AUT;28/3/2018;39,56
Austria;AUT;29/3/2018;39,16
Austria;AUT;30/3/2018;26,42
Austria;AUT;31/3/2018;26,23
Austria;AUT;1/4/2018;23,66
Austria;AUT;2/4/2018;26,94
Austria;AUT;3/4/2018;35,27
Austria;AUT;4/4/2018;36,76
Austria;AUT;5/4/2018;32,44
Austria;AUT;6/4/2018;34,24
Austria;AUT;7/4/2018;16,81
Austria;AUT;8/4/2018;24,21
Austria;AUT;9/4/2018;42,35
Austria;AUT;10/4/2018;35,02
Austria;AUT;11/4/2018;31,73
Austria;AUT;12/4/2018;30,23
Austria;AUT;13/4/2018;38,71
Austria;AUT;14/4/2018;35,6
Austria;AUT;15/4/2018;31,78
Austria;AUT;16/4/2018;46,74
Austria;AUT;17/4/2018;43,5
Austria;AUT;18/4/2018;41,16
Austria;AUT;19/4/2018;39,66
Austria;AUT;20/4/2018;38,63
Austria;AUT;21/4/2018;29,33
Austria;AUT;22/4/2018;18,01
Austria;AUT;23/4/2018;33,66
Austria;AUT;24/4/2018;33,98
Austria;AUT;25/4/2018;27,1
Austria;AUT;26/4/2018;31,28
Austria;AUT;27/4/2018;38,87
Austria;AUT;28/4/2018;29,81
Austria;AUT;29/4/2018;19,44
Austria;AUT;30/4/2018;11,9
Austria;AUT;1/5/2018;-2,98
Austria;AUT;2/5/2018;40,21
Austria;AUT;3/5/2018;40,04
Austria;AUT;4/5/2018;40,37
Austria;AUT;5/5/2018;27,5
Austria;AUT;6/5/2018;19,23
Austria;AUT;7/5/2018;34,83
Austria;AUT;8/5/2018;27,44
Austria;AUT;9/5/2018;37,09
Austria;AUT;10/5/2018;25,68
Austria;AUT;11/5/2018;42,67
Austria;AUT;12/5/2018;31,36
Austria;AUT;13/5/2018;16,17
Austria;AUT;14/5/2018;35,81
Austria;AUT;15/5/2018;43,06
Austria;AUT;16/5/2018;40,72
Austria;AUT;17/5/2018;35,5
Austria;AUT;18/5/2018;39,84
Austria;AUT;19/5/2018;35,43
Austria;AUT;20/5/2018;14,56
Austria;AUT;21/5/2018;7,48
Austria;AUT;22/5/2018;43,9
Austria;AUT;23/5/2018;42,11
Austria;AUT;24/5/2018;38,97
Austria;AUT;25/5/2018;40,78
Austria;AUT;26/5/2018;36,78
Austria;AUT;27/5/2018;32,4
Austria;AUT;28/5/2018;44,12
Austria;AUT;29/5/2018;43,12
Austria;AUT;30/5/2018;46,99
Austria;AUT;31/5/2018;42,23
Austria;AUT;1/6/2018;51,06
Austria;AUT;2/6/2018;40,2
Austria;AUT;3/6/2018;32,23
Austria;AUT;4/6/2018;47,51
Austria;AUT;5/6/2018;51,07
Austria;AUT;6/6/2018;49,39
Austria;AUT;7/6/2018;49,91
Austria;AUT;8/6/2018;49,42
Austria;AUT;9/6/2018;42,33
Austria;AUT;10/6/2018;39,1
Austria;AUT;11/6/2018;48,64
Austria;AUT;12/6/2018;49,62
Austria;AUT;13/6/2018;48,52
Austria;AUT;14/6/2018;43,28
Austria;AUT;15/6/2018;49,72
Austria;AUT;16/6/2018;40
Austria;AUT;17/6/2018;24,15
Austria;AUT;18/6/2018;44,41
Austria;AUT;19/6/2018;46,98
Austria;AUT;20/6/2018;46,37
Austria;AUT;21/6/2018;28,33
Austria;AUT;22/6/2018;21,22
Austria;AUT;23/6/2018;25,13
Austria;AUT;24/6/2018;31,92
Austria;AUT;25/6/2018;45,68
Austria;AUT;26/6/2018;49,32
Austria;AUT;27/6/2018;47,18
Austria;AUT;28/6/2018;44,86
Austria;AUT;29/6/2018;44,67
Austria;AUT;30/6/2018;39,59
Austria;AUT;1/7/2018;29,55
Austria;AUT;2/7/2018;48,44
Austria;AUT;3/7/2018;50,2
Austria;AUT;4/7/2018;53,22
Austria;AUT;5/7/2018;51,68
Austria;AUT;6/7/2018;47,74
Austria;AUT;7/7/2018;32,28
Austria;AUT;8/7/2018;34,63
Austria;AUT;9/7/2018;46,75
Austria;AUT;10/7/2018;53,06
Austria;AUT;11/7/2018;52,71
Austria;AUT;12/7/2018;53,24
Austria;AUT;13/7/2018;51,2
Austria;AUT;14/7/2018;47,99
Austria;AUT;15/7/2018;45,75
Austria;AUT;16/7/2018;53,66
Austria;AUT;17/7/2018;51,94
Austria;AUT;18/7/2018;49,73
Austria;AUT;19/7/2018;52,01
Austria;AUT;20/7/2018;53,58
Austria;AUT;21/7/2018;50,05
Austria;AUT;22/7/2018;46,59
Austria;AUT;23/7/2018;54,94
Austria;AUT;24/7/2018;56,89
Austria;AUT;25/7/2018;58,17
Austria;AUT;26/7/2018;54,89
Austria;AUT;27/7/2018;53,47
Austria;AUT;28/7/2018;46,4
Austria;AUT;29/7/2018;45,13
Austria;AUT;30/7/2018;55,04
Austria;AUT;31/7/2018;56,38
Austria;AUT;1/8/2018;56,31
Austria;AUT;2/8/2018;59,88
Austria;AUT;3/8/2018;62,88
Austria;AUT;4/8/2018;50,9
Austria;AUT;5/8/2018;50,32
Austria;AUT;6/8/2018;63,21
Austria;AUT;7/8/2018;64
Austria;AUT;8/8/2018;56,27
Austria;AUT;9/8/2018;53,36
Austria;AUT;10/8/2018;46,53
Austria;AUT;11/8/2018;44,44
Austria;AUT;12/8/2018;42,83
Austria;AUT;13/8/2018;55,97
Austria;AUT;14/8/2018;55,04
Austria;AUT;15/8/2018;53,49
Austria;AUT;16/8/2018;56,13
Austria;AUT;17/8/2018;58,48
Austria;AUT;18/8/2018;53,43
Austria;AUT;19/8/2018;49,28
Austria;AUT;20/8/2018;57,97
Austria;AUT;21/8/2018;66,28
Austria;AUT;22/8/2018;65,75
Austria;AUT;23/8/2018;63,32
Austria;AUT;24/8/2018;58,08
Austria;AUT;25/8/2018;52,86
Austria;AUT;26/8/2018;46,91
Austria;AUT;27/8/2018;47,7
Austria;AUT;28/8/2018;66,22
Austria;AUT;29/8/2018;62,42
Austria;AUT;30/8/2018;57,62
Austria;AUT;31/8/2018;64,82
Austria;AUT;1/9/2018;59,13
Austria;AUT;2/9/2018;52,94
Austria;AUT;3/9/2018;63,98
Austria;AUT;4/9/2018;66,64
Austria;AUT;5/9/2018;66,58
Austria;AUT;6/9/2018;65,43
Austria;AUT;7/9/2018;62,08
Austria;AUT;8/9/2018;50,16
Austria;AUT;9/9/2018;49,18
Austria;AUT;10/9/2018;64,58
Austria;AUT;11/9/2018;57,7
Austria;AUT;12/9/2018;64,21
Austria;AUT;13/9/2018;71,28
Austria;AUT;14/9/2018;64,29
Austria;AUT;15/9/2018;52,17
Austria;AUT;16/9/2018;46,52
Austria;AUT;17/9/2018;62,76
Austria;AUT;18/9/2018;57,95
Austria;AUT;19/9/2018;57,33
Austria;AUT;20/9/2018;58,36
Austria;AUT;21/9/2018;38,01
Austria;AUT;22/9/2018;26,76
Austria;AUT;23/9/2018;43,35
Austria;AUT;24/9/2018;40,54
Austria;AUT;25/9/2018;62,41
Austria;AUT;26/9/2018;44,51
Austria;AUT;27/9/2018;54,75
Austria;AUT;28/9/2018;52,03
Austria;AUT;29/9/2018;45,39
Austria;AUT;30/9/2018;41,74
Austria;AUT;1/10/2018;62,4
Austria;AUT;2/10/2018;49,47
Austria;AUT;3/10/2018;61,92
Austria;AUT;4/10/2018;72,13
Austria;AUT;5/10/2018;69,37
Austria;AUT;6/10/2018;58,52
Austria;AUT;7/10/2018;55,69
Austria;AUT;8/10/2018;74,79
Austria;AUT;9/10/2018;77,43
Austria;AUT;10/10/2018;73,8
Austria;AUT;11/10/2018;71,31
Austria;AUT;12/10/2018;63,54
Austria;AUT;13/10/2018;53,63
Austria;AUT;14/10/2018;36,99
Austria;AUT;15/10/2018;63,79
Austria;AUT;16/10/2018;74,24
Austria;AUT;17/10/2018;74,59
Austria;AUT;18/10/2018;71,3
Austria;AUT;19/10/2018;71,81
Austria;AUT;20/10/2018;60,81
Austria;AUT;21/10/2018;56,14
Austria;AUT;22/10/2018;68,48
Austria;AUT;23/10/2018;62,91
Austria;AUT;24/10/2018;59,28
Austria;AUT;25/10/2018;59,65
Austria;AUT;26/10/2018;60,66
Austria;AUT;27/10/2018;54,8
Austria;AUT;28/10/2018;44,92
Austria;AUT;29/10/2018;51,41
Austria;AUT;30/10/2018;42,61
Austria;AUT;31/10/2018;52,61
Austria;AUT;1/11/2018;49,49
Austria;AUT;2/11/2018;58,06
Austria;AUT;3/11/2018;53,89
Austria;AUT;4/11/2018;48,87
Austria;AUT;5/11/2018;59,44
Austria;AUT;6/11/2018;58,8
Austria;AUT;7/11/2018;56,53
Austria;AUT;8/11/2018;63,07
Austria;AUT;9/11/2018;59,48
Austria;AUT;10/11/2018;44,41
Austria;AUT;11/11/2018;42,11
Austria;AUT;12/11/2018;57,25
Austria;AUT;13/11/2018;59,35
Austria;AUT;14/11/2018;62,76
Austria;AUT;15/11/2018;64,21
Austria;AUT;16/11/2018;62,76
Austria;AUT;17/11/2018;63,14
Austria;AUT;18/11/2018;56,78
Austria;AUT;19/11/2018;66,9
Austria;AUT;20/11/2018;70,72
Austria;AUT;21/11/2018;73,78
Austria;AUT;22/11/2018;86,62
Austria;AUT;23/11/2018;81,58
Austria;AUT;24/11/2018;65,09
Austria;AUT;25/11/2018;59,17
Austria;AUT;26/11/2018;75,64
Austria;AUT;27/11/2018;75,76
Austria;AUT;28/11/2018;57,55
Austria;AUT;29/11/2018;60,2
Austria;AUT;30/11/2018;61,28
Austria;AUT;1/12/2018;58,21
Austria;AUT;2/12/2018;48,07
Austria;AUT;3/12/2018;59,92
Austria;AUT;4/12/2018;60,72
Austria;AUT;5/12/2018;59,05
Austria;AUT;6/12/2018;57,49
Austria;AUT;7/12/2018;58,79
Austria;AUT;8/12/2018;45,48
Austria;AUT;9/12/2018;42,06
Austria;AUT;10/12/2018;45,46
Austria;AUT;11/12/2018;61,98
Austria;AUT;12/12/2018;70,45
Austria;AUT;13/12/2018;69,12
Austria;AUT;14/12/2018;74,14
Austria;AUT;15/12/2018;61,72
Austria;AUT;16/12/2018;59,06
Austria;AUT;17/12/2018;69,56
Austria;AUT;18/12/2018;65,39
Austria;AUT;19/12/2018;62,52
Austria;AUT;20/12/2018;63,31
Austria;AUT;21/12/2018;63,54
Austria;AUT;22/12/2018;50,49
Austria;AUT;23/12/2018;43,44
Austria;AUT;24/12/2018;46,84
Austria;AUT;25/12/2018;23,67
Austria;AUT;26/12/2018;49,23
Austria;AUT;27/12/2018;60,54
Austria;AUT;28/12/2018;60,29
Austria;AUT;29/12/2018;51,59
Austria;AUT;30/12/2018;50
Austria;AUT;31/12/2018;54,13
Austria;AUT;1/1/2019;13,47
Austria;AUT;2/1/2019;37,54
Austria;AUT;3/1/2019;59,67
Austria;AUT;4/1/2019;53,67
